goods_name,address,picture,stock,price,description,tip,creat_time,update_time,market_time,hold_time,category,star_id
【第十一届西安戏剧节 星河即望单元】东野圭吾名作改�?惊悚悬疑剧《回廊亭杀人事件�?西安,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN019o0fAa2GdSNeOvm5c_!!2251059038.png,88,780,,陕西大剧�?歌剧�?2022-03-09 12:10:44,2022/3/17 12:10,2022/4/15 12:10,2023/4/8 12:10,2,2,,
开心麻花新物种《麻花喜剧Fun现场�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN012S6Xh52GdSO5DKetl_!!2251059038.jpg,60,770,,开心麻花磁剧场,2022/5/26 0:48,2022/5/30 0:48,2022/6/17 0:48,2023/4/15 0:48,2,1,
孟京辉戏剧作品《两只狗的生活意见�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01qRGZrM2GdSNUYtmoY_!!2251059038.png,90,470,,杭州蜂巢剧场(杭杂小剧�?,2022/3/5 11:02,2022/3/10 11:02,2022/3/22 11:02,2022/6/11 11:02,2,1,
根据刘震云同名小说改编话剧《我不是潘金莲�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01b14dh92GdSNpXdRCm_!!2251059038.jpg,67,320,艺人：张歆艺,天桥艺术中心-大剧�?2022-02-19 16:32:53,2022/2/22 16:32,2022/3/19 16:32,2022/9/1 16:32,2,2,,
开心麻花爆笑舞台剧《婿事待发�?广州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01B5a5fU2GdSNn6dzEs_!!2251059038.jpg,16,620,,广州正佳大剧�?2022-02-18 20:27:50,2022/2/27 20:27,2022/3/9 20:27,2023/2/10 20:27,2,1,,
邵白戏剧作品-情怀话剧《好久不见》（上海国际艺术节邀请作品）,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01HEGoVH2GdSNzPOyxb_!!2251059038.png,92,250,,浙江省文化馆小剧�?原群艺馆小剧�?,2022/1/14 19:44,2022/1/22 19:44,2022/2/4 19:44,2023/1/3 19:44,2,2
大型舞剧《水月洛神�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01p0K2kn2GdSO3MDAIo_!!2251059038.png,24,120,,杭州运河大剧院·歌剧厅,2022/1/2 21:01,2022/1/5 21:01,2022/2/4 21:01,2022/4/8 21:01,2,2,
开心麻花五星爆笑大戏《瞎画艺术家�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Fk1UOm2GdSO2yk69U_!!2251059038.jpg,48,110,,深圳开心麻花红山剧�?2022-01-02 01:25:31,2022/1/7 1:25,2022/2/6 1:25,2022/5/8 1:25,2,1,,
开心麻花爆笑舞台剧《乌龙山伯爵�?银川,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01a8uidG2GdSNbJUmN6_!!2251059038.jpg,24,510,,宁夏人民剧院大剧�?2022-05-29 09:19:51,2022/5/29 9:19,2022/6/17 9:19,2022/8/4 9:19,2,2,,
sketch 段落式喜剧《花生瓜子烤鱼片�?爱笑会议室原班人马倾情呈现,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01ZUp1ue2GdSO9yh2tr_!!2251059038.jpg,64,810,,繁星戏剧村壹剧场,2022/6/18 13:10,2022/6/25 13:10,2022/7/13 13:10,2023/7/12 13:10,2,2
诺贝尔文学奖获得者达里奥•福荣誉授权 意大利经典小剧场话剧《开放夫妻�?郑州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN011yFWWH2GdSNiWApxM_!!2251059038.png,25,60,,所有人剧场·会展中心永威木色�?2022-01-27 14:57:45,2022/1/31 14:57,2022/2/28 14:57,2023/1/31 14:57,2,2,,
2022.7.1-2李响首部原创舞台剧话剧《影 响》西安站,西安,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01BdxyDU2GdSNvr2uff_!!2-item_pic.png,89,880,,西演LIVE·易俗大剧�?2022-03-21 04:24:38,2022/3/25 4:24,2022/4/24 4:24,2022/7/22 4:24,2,1,
第二届苏州湾戏剧�?音乐剧《沉默的真相�?苏州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Yspo5O2GdSNyUKfDs_!!2251059038.png,45,450,,苏州湾大剧院-歌剧�?2022-06-23 10:25:07,2022/6/23 10:25,2022/7/23 10:25,2022/10/7 10:25,2,1,,
【合作演出】东野圭吾·悬疑舞台剧 《回廊亭杀人事件�?厦门,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01vqJch52GdSNiQKSPg_!!2251059038.jpg,81,400,,厦门嘉庚剧院,2022/4/28 11:08,2022/5/1 11:08,2022/5/30 11:08,2023/5/14 11:08,2,1,
孟京辉戏剧作品《一个无政府主义者的意外死亡�?深圳�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01rX8Czu2GdSNfow2I9_!!2251059038.jpg,90,730,,福田文体中心·戏剧主题�?2022-01-07 02:59:43,2022/1/12 2:59,2022/2/1 2:59,2022/9/5 2:59,2,2,,
刘添祺《Goodbye》三部曲——鸡兔同笼、巴西Brazil、小上海2054（合作演出）,宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01KZUfVa2GdSO9XKbES_!!2251059038.jpg,63,650,,宁波文化广场大剧�?2022-04-09 11:49:45,2022/4/19 11:49,2022/5/19 11:49,2022/6/21 11:49,2,2,
新现场经典剧目影像展映季——保利国际影城天安门�?北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01Yu4NOV2GdSODWsTXK_!!0-item_pic.jpg,32,290,,保利国际影城(天安门店)8号厅,2022/4/8 21:45,2022/4/8 21:45,2022/5/8 21:45,2022/8/10 21:45,2,1,
孟京辉戏剧作品《红与黑�?成都,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01lt3YQU2GdSNSmAHD4_!!2251059038.png,10,330,,四川大剧�?大剧�?2022-03-01 10:31:34,2022/3/2 10:31,2022/3/20 10:31,2023/2/19 10:31,2,1,,
孟京辉戏剧作品《恋爱的犀牛�?深圳�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01IS7NMp2GdSNO6zizs_!!2251059038.jpg,43,320,,福田文体中心·戏剧主题�?2022-04-21 19:26:05,2022/4/25 19:26,2022/5/13 19:26,2022/10/12 19:26,2,2,,
开心麻花爆笑舞台剧《贼想得到你》宁波站,宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01b2Dh7J2GdSNgCSzOS_!!2251059038.jpg,21,160,,宁波文化广场大剧�?2022-03-06 07:51:26,2022/3/13 7:51,2022/4/8 7:51,2022/8/13 7:51,2,2,
顺义大剧院《演砸了�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN013tBdQ02GdSNoHP3QH_!!2251059038.jpg,56,170,,顺义大剧�?2022-03-06 18:27:48,2022/3/11 18:27,2022/3/30 18:27,2023/1/16 18:27,2,1,,
孟京辉戏剧作品《关于爱情归宿的最新观念�?深圳�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Nlbwa32GdSNnsxF9n_!!2251059038.jpg,12,990,,福田文体中心·戏剧主题�?2022-01-13 15:29:53,2022/1/15 15:29,2022/2/14 15:29,2022/9/25 15:29,2,1,,
江一燕、方子哥演绎老舍爱情经典《月牙儿太阳�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01OQWilD2GdSOESwozX_!!2251059038.jpg,82,770,,北京崇文工人文化�?2022-06-03 21:16:25,2022/6/10 21:16,2022/7/10 21:16,2023/5/21 21:16,2,1,,
全感官浸入式悬疑剧场《法医秦�?尸语者�?上海,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01yXbrER2GdSMibDXZP_!!2251059038.jpg,91,900,,1862时尚艺术中心·一号舱空间,2022/3/1 6:16,2022/3/10 6:16,2022/3/23 6:16,2022/7/24 6:16,2,1,
南京市文旅消费政府补贴剧�?2022舞剧展演系列·民族舞剧《沙湾往事�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01wzDv3D2GdSNfJfdat_!!2251059038.jpg,46,600,,南京保利大剧院大剧场,2022/2/18 1:55,2022/2/21 1:55,2022/3/16 1:55,2022/4/23 1:55,2,2,
「古典会客厅」高清放映系�?布雷根茨音乐节歌剧《卡门》（小剧场）,重庆,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ngWGoQ2GdSOCvBoo9_!!2251059038.jpg,60,410,,重庆大剧院小剧场,2022/1/29 3:01,2022/2/5 3:01,2022/2/20 3:01,2022/6/10 3:01,2,2
悬疑推理音乐剧《水曜日�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01J39hT22GdSNjITmVx_!!2251059038.png,44,200,,光明文化艺术中心 演艺中心·大剧�?2022-05-04 11:56:31,2022/5/14 11:56,2022/6/5 11:56,2023/5/13 11:56,2,2,,
重喜剧《你若安好，那还得了》北纬零度出�?昆明,昆明,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01aljN8f2GdSOBwqObl_!!2251059038.jpg,64,470,,云南艺术剧院,2022/4/23 10:34,2022/5/2 10:34,2022/5/31 10:34,2022/11/22 10:34,2,1
《你若安好那还得了》一福州,福州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Gya9162GdSO0N0yZq_!!2251059038.png,26,480,,福建会堂,2022/2/12 3:46,2022/2/15 3:46,2022/2/26 3:46,2022/5/24 3:46,2,2
孟京辉经典戏剧作品《恋爱的犀牛�?武汉,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01UHFlCm2GdSNFBENuk_!!2251059038.jpg,96,470,,武汉剧院,2022/1/7 3:09,2022/1/12 3:09,2022/2/3 3:09,2022/5/8 3:09,2,1,
杨丽萍作品舞剧《春之祭�?佛山,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01FlIbkf2GdSNrmk5qi_!!0-item_pic.jpg,21,20,,佛山大剧�?大剧�?2022-01-21 10:45:54,2022/1/28 10:45,2022/2/16 10:45,2022/3/24 10:45,2,2,,
法兰西喜剧院现场 《无病呻吟�?成都,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01yqXYof2GdSOALbwpM_!!2-item_pic.png,33,140,,西婵峨影巨幕�?2022-03-29 01:40:38,2022/4/3 1:40,2022/4/15 1:40,2022/10/22 1:40,2,1,,
5�?日至乐汇《驴得水Mr.Donkey》荒诞喜�?深圳,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01lH5wt92GdSNufERMY_!!0-item_pic.jpg,56,210,,深圳坪山大剧�?2022-06-29 13:36:02,2022/7/2 13:36,2022/7/19 13:36,2023/2/26 13:36,2,2,,
音乐剧《面试》中文版,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN018Uou8T2GdSNJmetpU_!!2251059038.png,51,770,,杭州东坡大剧�?2022-05-07 00:00:39,2022/5/11 0:00,2022/5/24 0:00,2023/3/28 0:00,2,1,
话剧�?2個人�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01osPVsp2GdSNVenlny_!!2251059038.png,87,440,,杭州运河大剧院·歌剧厅,2022/3/2 23:16,2022/3/7 23:16,2022/3/20 23:16,2022/12/11 23:16,2,2,
第二届苏州湾戏剧�?上海话剧艺术中心制作出品 何念导演话剧《原野�?苏州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ptSM4p2GdSNudAXAS_!!2251059038.png,64,30,,苏州湾大剧院-歌剧�?2022-05-04 08:08:11,2022/5/14 8:08,2022/5/24 8:08,2022/7/1 8:08,2,2,,
至乐汇《驴得水 Mr.Donkey》荒诞喜剧（佛山站）,佛山,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01qpotis2GdSNnkpoC5_!!0-item_pic.jpg,91,70,,佛山琼花大剧�?2022-03-21 03:33:26,2022/3/21 3:33,2022/4/19 3:33,2022/9/7 3:33,2,2,
【藏语版·配中英文字幕�?022南京戏剧节·汉藏双语版·话剧《哈姆雷特�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01QGfDYg2GdSO5kf4QW_!!2251059038.jpg,10,860,,南京保利大剧院大剧场,2022/2/3 17:42,2022/2/4 17:42,2022/2/23 17:42,2022/3/26 17:42,2,1,
2022成都戏剧�?汉藏双语版·话剧《哈姆雷特》（普通话版）,成都,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01PxRMlI2GdSNyTuAF8_!!2251059038.png,64,190,,四川大剧�?大剧�?2022-05-07 16:34:46,2022/5/16 16:34,2022/5/31 16:34,2023/4/29 16:34,2,2,
2022南京戏剧节·茅盾文学奖改编·路遥作品·陕西人艺版话剧《平凡的世界�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01HaTP5i2GdSNS6te03_!!2251059038.jpg,56,420,,南京保利大剧院大剧场,2022/4/3 2:24,2022/4/8 2:24,2022/5/7 2:24,2023/1/1 2:24,2,2,
话剧《原野�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN016N6vQV2GdSNUDy1Qi_!!2251059038.jpg,63,180,,天桥艺术中心-中剧�?2022-03-14 03:00:54,2022/3/19 3:00,2022/4/14 3:00,2022/12/25 3:00,2,1,,
田晓威编�?话剧《威廉与我�?广州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ZW73P12GdSO1DD9j1_!!2251059038.jpg,17,690,,广州大剧院歌剧厅,2022/1/9 14:57,2022/1/16 14:57,2022/1/30 14:57,2022/4/30 14:57,2,2,
东野圭吾悬疑舞台�?《回廊亭杀人事件》上海站,上海,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ab9xIh2GdSNSs3kvw_!!2251059038.jpg,78,520,,美琪大戏�?2022-05-31 05:20:45,2022/6/1 5:20,2022/6/11 5:20,2022/11/15 5:20,2,2,
民国知识分子话剧《春逝�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN015Olug42GdSNGdy3D7_!!2251059038.png,30,830,,蝴蝶剧场(小百花越剧场),2022/1/25 8:43,2022/1/26 8:43,2022/2/19 8:43,2022/7/19 8:43,2,2,
【嘉年华特别版】梦幻音乐舞台剧《冰雪奇缘》广州站,广州,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01NqJvmF2GdSOHhbFEo_!!0-item_pic.jpg,16,910,,广州大剧院歌剧厅,2022/7/20 15:58,2022/7/20 15:58,2022/8/1 15:58,2022/12/30 15:58,2,1
唐诗逸领�?舞剧《昭君�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01Vu6Uvk2GdSNTC7RbT_!!2251059038.png,89,140,,光明文化艺术中心 演艺中心·大剧�?2022-04-28 17:39:04,2022/4/28 17:39,2022/5/16 17:39,2023/3/29 17:39,2,1,,
【套票优惠】喜剧《蒋公的面子�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01EViNPM2GdSNSvR7eN_!!2251059038.png,91,150,,杭州东坡大剧�?2022-03-08 08:20:27,2022/3/13 8:20,2022/4/4 8:20,2022/7/31 8:20,2,1,,
后浪新潮 何念导演作品 悬疑剧《深渊�?长沙,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN011ODZqg2GdSNdHiTlH_!!2251059038.png,37,560,,湖南大剧�?2022-07-25 18:00:53,2022/7/26 18:00,2022/8/24 18:00,2023/3/22 18:00,2,2,,
【双人套票�?�?5日天津人艺话剧《雷雨�?福州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01jYBYy72GdSNnyEXBH_!!2251059038.jpg,22,460,,福州大学城文化艺术中�?2022-03-15 17:30:20,2022/3/15 17:30,2022/3/28 17:30,2023/3/3 17:30,2,1,,
亦言�?· 娱乐舞台�?江城爱情故事系列-都市爱情喜剧《缘来是你�?武汉,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN010IvxLV2GdSNzzvtFo_!!2251059038.png,78,560,,亦言堂艺术影�?2022-07-25 08:54:28,2022/8/4 8:54,2022/8/20 8:54,2022/12/28 8:54,2,2,,
2021第十二届“袈蓝蓬蒿·北京南锣鼓巷戏剧节”文学单元《档案里的第五人�?北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01E1otC62GdSNvAARAo_!!0-item_pic.jpg,32,210,,蓬蒿剧场,2022/3/5 6:48,2022/3/10 6:48,2022/3/25 6:48,2023/3/9 6:48,2,1,
话剧《南越王�?广州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN018GvWw32GdSNeB4e3j_!!2251059038.png,28,250,,广州话剧艺术中心十三号剧�?2022-02-07 23:34:43,2022/2/15 23:34,2022/3/17 23:34,2022/10/28 23:34,2,2,,
音乐剧《水曜日》中文版,中山,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01oLqG6T2GdSODzlQYg_!!2251059038.png,58,270,,中山市文化艺术中心大剧场,2022/6/11 23:16,2022/6/17 23:16,2022/6/30 23:16,2022/9/21 23:16,2,2
杭州话剧艺术中心 | 古希腊经典共生剧场《特洛伊女人�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN017KmQWE2GdSNaWU440_!!2251059038.png,46,520,,蝴蝶剧场(小百花越剧场)-黑匣子剧�?2022-06-20 23:45:26,2022/6/27 23:45,2022/7/19 23:45,2023/6/15 23:45,2,2,,
江苏大剧院《红楼梦�?深圳,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01qwGpHW2GdSNalk6FV_!!0-item_pic.jpg,68,760,,深圳滨海艺术中心-歌剧�?2022-03-01 20:47:44,2022/3/8 20:47,2022/4/6 20:47,2022/5/31 20:47,2,2,,
上海话剧艺术中心-何念执导 曹禺经典话剧《原野�?青岛,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01jAKjI12GdSNr2vekX_!!2251059038.png,10,720,,青岛凤凰之声大剧�?西海岸新�?,2022/3/8 1:07,2022/3/8 1:07,2022/3/27 1:07,2022/10/22 1:07,2,2,
【早鸟票】开心麻花经典爆笑舞台剧《夏洛特烦恼�?成都,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01eBewDH2GdSOBbMzZf_!!2251059038.png,11,500,,四川歌舞大剧�?2022-02-18 02:25:25,2022/2/21 2:25,2022/3/20 2:25,2022/12/30 2:25,2,2,,
“新现场”高清放映·英国国家剧�?话剧《无人之境�?深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN013bZS9h2GdSOEdobMI_!!2251059038.png,56,490,,光明文化艺术中心 演艺中心·音乐�?2022-04-24 20:21:47,2022/5/3 20:21,2022/5/31 20:21,2023/5/12 20:21,2,1,,
入戏•雷雨（沉浸式实验甬剧）,宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN0123Yqm42GdSNfy2aUa_!!2251059038.jpg,80,70,,宁波老外滩·李�?2022-03-25 07:50:59,2022/3/25 7:50,2022/4/6 7:50,2023/2/20 7:50,2,2,
沉浸式“戏中戏”《假戏真做》触发式多结局、诺贝尔文学奖剧�?重磅回归,西安,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01jG8cyH2GdSO5cVtAI_!!2251059038.png,38,660,,星尘艺术空间,2022/6/6 10:54,2022/6/6 10:54,2022/6/24 10:54,2022/10/17 10:54,2,2
顺义大剧院《我才不要和你做朋友呢�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Wt4KJk2GdSNpvn1Gk_!!2251059038.jpg,54,470,,顺义大剧�?2022-05-27 04:11:27,2022/6/1 4:11,2022/6/14 4:11,2022/11/23 4:11,2,1,,
南京市文旅消费政府补贴剧�?2022南京戏剧节·茅盾文学奖改编·陈彦作品·陕西人艺版话剧《主角�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01MSghIx2GdSNV1XYDm_!!2251059038.jpg,41,990,,南京保利大剧院大剧场,2022/5/17 6:50,2022/5/19 6:50,2022/6/17 6:50,2022/12/8 6:50,2,1,
开心麻花爆笑舞台剧《窗前不止明月光�?东莞,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01gqhYex2GdSNt1dfJq_!!2251059038.jpg,100,10,,东莞市文化馆星剧�?2022-06-01 06:43:40,2022/6/9 6:43,2022/6/29 6:43,2023/3/14 6:43,2,1,,
“文华大奖”获奖剧目——话剧《柳青�?石家�?https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01wka2PZ2GdSO6kgjvm_!!0-item_pic.jpg,38,540,,石家庄大剧院大剧�?2022-05-31 12:02:20,2022/6/7 12:02,2022/6/26 12:02,2023/6/14 12:02,2,2,,,
东野圭吾经典悬疑剧《圣女的救济�?北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01vMFCLe2GdSNaX9eeB_!!0-item_pic.jpg,35,650,,天桥艺术中心-大剧�?2022-01-27 16:44:02,2022/2/5 16:44,2022/2/15 16:44,2022/6/29 16:44,2,1,,
舞剧《朱鹮》（合作�?太原,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01YYOq5A2GdSNl5MXPu_!!2251059038.jpg,73,790,,山西大剧�?2022-05-17 07:58:04,2022/5/23 7:58,2022/6/4 7:58,2022/12/15 7:58,2,1,,
孟京辉戏剧作品《两只狗的生活意见�?深圳�?深圳,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01XzVOqj2GdSNSqn8q2_!!0-item_pic.jpg,33,760,,福田文体中心·戏剧主题�?2022-03-22 01:10:12,2022/4/1 1:10,2022/5/1 1:10,2022/8/5 1:10,2,2,,
“为人民起舞”泸州老窖·国窖1573艺术�?暨舞剧《昭君出塞》宁波站,宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01zMhscM2GdSOByZ7mD_!!2251059038.jpg,71,730,,宁波文化广场大剧�?2022-05-21 11:22:41,2022/5/24 11:22,2022/6/21 11:22,2023/5/26 11:22,2,2,
百老汇经典悬疑惊悚剧《维罗妮卡的房间�?北京,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01i1DFek2GdSNTEh3Cy_!!0-item_pic.jpg,46,720,,天桥艺术中心-中剧�?2022-05-10 12:15:52,2022/5/16 12:15,2022/6/13 12:15,2022/8/22 12:15,2,2,,
中央芭蕾舞团经典芭蕾舞剧《红色娘子军�?深圳,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01wOHZLT2GdSOBpqB40_!!2-item_pic.png,68,260,,龙岗文化中心大剧�?2022-05-21 06:48:29,2022/5/23 6:48,2022/6/2 6:48,2023/5/4 6:48,2,2,,
杨丽萍作�?现代舞剧《春之祭�?厦门,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ZEMmZ92GdSO5w8f6V_!!2251059038.jpg,13,940,,闽南大戏�?大剧�?2022-06-06 04:53:11,2022/6/6 4:53,2022/7/4 4:53,2023/3/19 4:53,2,2,,
开心麻花悬疑作怪喜剧《同学会不会�?广州,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN014gdTkB2GdSNs4vIeN_!!0-item_pic.jpg,68,450,,广州正佳大剧�?2022-01-30 20:24:25,2022/1/31 20:24,2022/2/26 20:24,2022/11/4 20:24,2,1,,
北京剧院2022年经典高清舞台影像放映《无人之境�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01sHlt2s2GdSOGPUINx_!!2251059038.png,75,990,,北京剧院-小剧�?2022-03-26 06:31:22,2022/3/31 6:31,2022/4/15 6:31,2023/1/17 6:31,2,2,,
开心麻花高糖音乐喜剧《恋爱吧！人类�?成都,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01JOjyX92GdSO89TlHE_!!2-item_pic.png,59,390,,开心麻花·环球汇剧场,2022/6/7 22:55,2022/6/12 22:55,2022/6/30 22:55,2023/6/12 22:55,2,2,
